Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"David Peralta","LAD",7,10,8,3,1,1,0,1,2,1,2,0,4,0,0,0,0,0,0,0.375,2136
2023,"Carlos Santana","MIL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396
2023,"Nelson Cruz","SDP",4,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2434
2023,"Manny Pina","OAK",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2829
2023,"Roberto Perez","SFG",5,14,14,2,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0.142857142,2900
2023,"Tommy Pham","NYM",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2967
2023,"Eric Hosmer","CHC",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3516
2023,"Joey Votto","CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4314
2023,"Mike Moustakas","2 Tms",14,14,14,4,3,1,0,0,1,3,0,0,5,0,0,0,0,0,0,0.285714285,4892
2023,"Jason Heyward","LAD",12,15,13,1,0,0,0,1,3,1,2,0,5,0,0,0,1,0,0,0.076923076,4940
2023,"Giancarlo Stanton","NYY",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4949
2023,"Josh Donaldson","NYY",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5038
2023,"Robbie Grossman","TEX",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5254
2023,"Sandy Leon","TEX",10,31,28,4,3,1,0,0,3,2,1,0,15,1,0,1,1,0,0,0.142857142,5273
2023,"Aaron Hicks","2 Tms",18,39,35,8,6,1,0,1,5,4,3,0,12,0,1,0,0,0,0,0.228571428,5297
2023,"Brandon Crawford","SFG",23,58,55,12,6,4,0,2,6,8,3,0,11,0,0,0,1,1,0,0.218181818,5343
2023,"Jose Altuve","HOU",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5417
2023,"Ji Man Choi","PIT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5452
2023,"Abraham Almonte","NYM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
2023,"Kyle Higashioka","NYY",31,85,77,21,14,3,0,4,8,9,5,0,23,0,2,1,0,0,0,0.272727272,5517
2023,"Wilmer Flores","SFG",4,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5827
2023,"Jean Segura","MIA",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5933
2023,"Eduardo Escobar","2 Tms",10,21,19,4,3,1,0,0,1,2,2,0,8,0,0,0,0,0,0,0.210526315,6153
2023,"Martin Maldonado","HOU",110,305,271,47,31,7,0,9,21,23,20,0,103,3,0,11,8,0,0,0.173431734,6887
2023,"Miguel Rojas","LAD",61,176,162,34,26,6,0,2,19,16,7,0,24,2,3,2,6,3,3,0.209876543,7802
2023,"Charlie Blackmon","COL",2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,7859
2023,"Matt Carpenter","SDP",4,4,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8090
2023,"Josh Harrison","PHI",10,25,23,7,5,1,0,1,2,5,0,0,2,2,0,0,1,0,0,0.304347826,8202
2023,"Ehire Adrianza","ATL",2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8418
2023,"Donovan Solano","MIN",5,9,7,3,3,0,0,0,1,3,1,0,2,0,1,0,0,0,0,0.428571428,8623
2023,"Elvis Andrus","CHW",40,109,100,23,17,4,1,1,11,8,7,0,15,1,1,0,4,3,3,0.23,8709
2023,"Starling Marte","NYM",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9241
2023,"AJ Pollock","2 Tms",2,6,6,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.166666666,9256
2023,"Yan Gomes","CHC",19,52,45,11,7,2,0,2,5,4,5,0,12,2,0,0,1,1,0,0.244444444,9627
2023,"Christian Vazquez","MIN",22,67,61,17,15,1,0,1,6,8,6,0,14,0,0,0,1,0,0,0.278688524,9774
2023,"Andrew McCutchen","PIT",2,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,9847
2023,"DJ LeMahieu","NYY",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9874
2023,"Trayce Thompson","LAD",5,8,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9952
2023,"Christian Bethancourt","TBR",43,131,122,29,19,6,0,4,20,10,7,0,31,0,1,1,3,1,0,0.237704918,10028
2023,"Tucker Barnhart","CHC",38,103,91,18,16,1,0,1,6,7,10,0,31,1,1,0,4,0,0,0.197802197,10200
2023,"Randal Grichuk","2 Tms",12,34,32,5,2,2,1,0,5,1,2,0,9,0,0,0,2,0,0,0.15625,10243
2023,"Brandon Belt","TOR",2,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,10264
2023,"Rafael Ortega","NYM",15,35,30,8,8,0,0,0,5,3,5,0,8,0,0,0,0,2,1,0.266666666,10323
2023,"Jon Singleton","2 Tms",7,7,5,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,10441
